Datetime,Tweet Id,Coordinates,Place,Tweet Retweet Count,Tweet Reply Count,Tweet LikeCount,Text,Username
2018-10-29 13:29:40+00:00,1056900878043660289,,,2,0,0,Art Deco Cast Iron Nude Scarf Dancer Bookends #ARTDECO #Vintage #Decohttps://findsfromyesteryear.com/products/vintage-scarf-dancer-bookends-art-deco-dancer-bookends-nude-dancer-bookends-copper-finish-art-deco-dancer-bookends-iron-dancer-bookends-2509,findsfromyester
2018-10-29 13:28:24+00:00,1056900561923198976,,,0,0,0,Antique Kronheim Oldenbusch K&amp;O Hunt Scene Bookends #Antique#Bookends#Kronheim#Oldenbusch#K&amp;O https://t.co/UumO2siBHk,findsfromyester
2018-10-29 13:04:27+00:00,1056894531248025600,,,0,0,0,Victorian Cast Iron Beveled Dionysius Wall Mirror https://t.co/ZeFzOtX3Y4,findsfromyester
2018-10-29 13:02:20+00:00,1056894000177860608,,,0,0,0,Vintage Solid Brass Tassel Bookends https://t.co/0l9tp5dy6t,findsfromyester
2018-10-29 13:01:25+00:00,1056893768039833600,,,0,0,0,Vintage Culver Poinsettia Rocks Double Old Fashioneds Glass Set of 4 https://t.co/0qRH9QKlEa,findsfromyester
2018-10-29 12:59:59+00:00,1056893408470597632,,,0,0,0,Vintage 20-Piece Lenox Holiday China Set https://t.co/CaDvMa4zZG,findsfromyester
2018-10-29 12:58:46+00:00,1056893104056348672,,,0,0,0,Marion Bronze Clipper Ship Bookends https://t.co/A7hfSZMkGW,findsfromyester
2018-10-29 12:57:39+00:00,1056892823235190785,,,0,0,0,Antique Sterling Berry Spoon &amp; Fork https://t.co/Tm00py5CKv,findsfromyester
2018-10-29 12:56:48+00:00,1056892607144583168,,,0,0,0,Windup Hotel Bell Brass Turtle https://t.co/EtDuMbYFY5,findsfromyester
2018-10-29 12:55:55+00:00,1056892387228827653,,,0,0,0,Rare Art Deco Seville Pierrot Candelabra https://t.co/CyHp8OT5uM,findsfromyester
2018-10-27 13:07:56+00:00,1056170633023893504,,,5,0,1,Art Deco Cast Iron Nude Scarf Dancer Bookends https://t.co/GhkScFv4OH,findsfromyester
2018-10-27 13:07:40+00:00,1056170567244623872,,,4,0,0,Antique Kronheim Oldenbusch K&amp;O Hunt Scene Bookends https://t.co/UumO2siBHk,findsfromyester
2018-10-27 13:07:24+00:00,1056170500584587264,,,2,0,0,Vintage Solid Brass Tassel Bookends https://t.co/WLecZoyFKJ,findsfromyester
2018-10-27 13:07:03+00:00,1056170412529369093,,,0,0,0,Marion Bronze Clipper Ship Bookends https://t.co/hXcnfgOWQZ,findsfromyester
2018-10-27 13:06:42+00:00,1056170324876820480,,,0,0,0,Victorian Cast Iron Beveled Dionysius Wall Mirror https://t.co/6gHjJhQaFN,findsfromyester
2018-10-27 13:06:29+00:00,1056170269801410560,,,0,0,0,Antique Sterling Berry Spoon &amp; Fork https://t.co/J9BA7rQMvx,findsfromyester
2018-10-27 13:06:14+00:00,1056170205297197057,,,0,0,0,Windup Hotel Bell Brass Turtle https://t.co/CbpkdTPKWf,findsfromyester
2018-10-27 13:05:51+00:00,1056170109755146241,,,2,0,0,Rare Art Deco Seville Pierrot Candelabra https://t.co/BQboe0HWs4,findsfromyester
2018-10-27 13:05:31+00:00,1056170026024255488,,,0,0,0,Vintage Frankoma 246 Tureen with Warmer https://t.co/HhkYRNiRRl,findsfromyester
2018-10-27 13:05:07+00:00,1056169925549666305,,,0,0,0,Frankoma Salt and Pepper Wagon Wheels Pattern Prairie Green https://t.co/QH8lAKP3Va,findsfromyester
2018-10-27 13:04:46+00:00,1056169835804155905,,,0,0,0,Gonder J-61 Vase https://t.co/qM0v9Q4azS,findsfromyester
2018-10-27 13:04:27+00:00,1056169758566047745,,,0,0,0,"Royal Copley Deer Planter, Fawn Vase https://t.co/uW3Rnwes74",findsfromyester
2018-10-27 13:04:05+00:00,1056169664051642369,,,0,0,0,Round Metlox Poppytrail Homestead Provincial Rooster Covered Casserole https://t.co/LgfTg5d4Yp,findsfromyester
2018-10-27 13:03:35+00:00,1056169540072161280,,,0,0,0,Rare Niloak Pottery Speas Vinagar Jar https://t.co/2a7en64WIL,findsfromyester
2018-10-27 13:03:04+00:00,1056169408278790144,,,0,0,0,Vintage Hanging Wooden Watch Wall Clock https://t.co/bwJnuU6gKj,findsfromyester
2018-10-27 13:02:42+00:00,1056169316343861248,,,0,0,0,Vintage Rolling Industrial Mechanic Stool https://t.co/xC0OwOphP1,findsfromyester
2018-10-27 13:02:06+00:00,1056169165155901442,,,0,0,1,Vintage Lampcrafts Sail Boat Lamp https://t.co/sFYcakcMly,findsfromyester
2018-10-27 13:01:48+00:00,1056169090367262720,,,0,0,0,Vintage Art Deco Windup Desk or Mantel Clock https://t.co/ulxxQxnbCN,findsfromyester
2018-10-27 13:01:24+00:00,1056168988974170112,,,0,0,0,Lenox Allure Crystal Champagne Flute Set of 4 https://t.co/oPXavBdgnC,findsfromyester
2018-10-27 13:00:52+00:00,1056168855234637827,,,0,0,0,"Mid Century Modern Culver Chantilly Caddy, Ice Bucket &amp; Highball Set https://t.co/6qqnAuxr6d",findsfromyester
2018-10-27 13:00:24+00:00,1056168737647353857,,,0,0,0,Vintage Waterford Lismore Chrystal Water Glass Set of 4 https://t.co/HYu1thFafu,findsfromyester
2018-10-27 12:59:51+00:00,1056168597687599105,,,0,0,0,Bryce Apollo Cerulean Crystal Water Glass Set of 6 https://t.co/5L87F2qfUP,findsfromyester
2018-10-27 12:59:23+00:00,1056168480427442177,,,0,0,0,Lefton Vintage Brass Reindeer &amp; Sleigh https://t.co/s7w9ivzqlK,findsfromyester
2018-10-27 12:58:42+00:00,1056168310180638720,,,0,0,0,Vintage Culver Poinsettia Rocks Double Old Fashioneds Glass Set of 4 https://t.co/PIUkEdp6Va,findsfromyester
2018-10-27 12:58:16+00:00,1056168201799766016,,,0,0,0,Vintage 20-Piece Lenox Holiday China Set https://t.co/2POoR9MNmK,findsfromyester
2018-10-24 22:04:30+00:00,1055218500413861888,,,2,0,2,"Versace Rosenthal Medusa Blue 8"" Tray https://t.co/a8m1Wjp9yJ",findsfromyester
2018-10-24 22:04:04+00:00,1055218390867021824,,,1,0,0,Mid Century Modern Danish China Set https://t.co/gdPxhgS5QX,findsfromyester
2018-10-24 22:02:56+00:00,1055218108657475584,,,3,0,0,Art Deco Cast Iron Nude Scarf Dancer Bookends https://t.co/GhkScFv4OH,findsfromyester
2018-10-24 22:01:52+00:00,1055217840033353728,,,1,0,0,Vintage Solid Brass Tassel Bookends https://t.co/WLecZoyFKJ,findsfromyester
2018-10-24 22:01:31+00:00,1055217750111645699,,,1,0,0,Marion Bronze Clipper Ship Bookends https://t.co/hXcnfgOWQZ,findsfromyester
2018-10-24 22:00:50+00:00,1055217578392670208,,,3,0,0,Vintage Towle Georgian Style Silverplate Water Carafe https://t.co/BLxj4fpjOX,findsfromyester
2018-10-24 22:00:31+00:00,1055217501209014273,,,0,0,0,Victorian Cast Iron Beveled Dionysius Wall Mirror https://t.co/6gHjJhQaFN,findsfromyester
2018-10-24 22:00:09+00:00,1055217408015765504,,,2,0,1,Antique Sterling Berry Spoon &amp; Fork https://t.co/J9BA7rQMvx,findsfromyester
2018-10-24 21:59:29+00:00,1055217239778045953,,,0,0,0,Vintage Frankoma Roadrunner Ashtray https://t.co/Hw22y5XSjF,findsfromyester
2018-10-24 21:58:56+00:00,1055217099591897093,,,0,0,0,Rare Art Deco Seville Pierrot Candelabra https://t.co/BQboe0HWs4,findsfromyester
2018-10-24 21:58:37+00:00,1055217022945161216,,,0,0,0,Vintage Frankoma 246 Tureen with Warmer https://t.co/HhkYRNiRRl,findsfromyester
2018-10-24 21:56:01+00:00,1055216366888906752,,,0,0,0,Vintage Franciscan Desert Rose Cream &amp; Sugar https://t.co/2lJMNojhC6,findsfromyester
2018-10-24 21:55:22+00:00,1055216204875513856,,,0,0,0,Round Metlox Poppytrail Homestead Provincial Rooster Covered Casserole https://t.co/LgfTg5d4Yp,findsfromyester
2018-10-24 21:55:05+00:00,1055216130476924929,,,0,0,0,Rare Niloak Pottery Speas Vinagar Jar https://t.co/2a7en64WIL,findsfromyester
2018-10-24 21:54:36+00:00,1055216012449198080,,,0,0,0,Vintage Hanging Wooden Watch Wall Clock https://t.co/bwJnuU6gKj,findsfromyester
2018-10-24 21:54:14+00:00,1055215919067291650,,,1,0,0,Vintage Rolling Industrial Mechanic Stool https://t.co/xC0OwOphP1,findsfromyester
2018-10-24 21:48:24+00:00,1055214451295707137,,,0,0,0,Vintage Lampcrafts Sail Boat Lamp https://t.co/sFYcakcMly,findsfromyester
2018-10-24 21:48:01+00:00,1055214354650537984,,,0,0,0,Vintage Art Deco Windup Desk or Mantel Clock https://t.co/ulxxQxnbCN,findsfromyester
2018-10-24 21:46:24+00:00,1055213947551444992,,,0,0,0,Lenox Allure Crystal Champagne Flute Set of 4 https://t.co/oPXavBdgnC,findsfromyester
2018-10-24 21:46:09+00:00,1055213881814142988,,,0,0,0,"Mid Century Modern Culver Chantilly Caddy, Ice Bucket &amp; Highball Set https://t.co/6qqnAuxr6d",findsfromyester
2018-10-24 21:45:52+00:00,1055213812259975168,,,1,0,0,Vintage Waterford Lismore Chrystal Water Glass Set of 4 https://t.co/HYu1thFafu,findsfromyester
2018-10-24 21:45:29+00:00,1055213717716197376,,,3,0,0,Bryce Apollo Cerulean Crystal Water Glass Set of 6 https://t.co/5L87F2qfUP,findsfromyester
2018-10-24 21:45:02+00:00,1055213600934166528,,,1,0,0,Vintage Culver Poinsettia Rocks Double Old Fashioneds Glass Set of 4 https://t.co/PIUkEdp6Va,findsfromyester
2018-10-24 21:44:37+00:00,1055213498429595648,,,0,0,0,Lefton Vintage Brass Reindeer &amp; Sleigh https://t.co/s7w9ivzqlK,findsfromyester
2018-10-24 21:44:10+00:00,1055213386844246016,,,0,0,0,Vintage 20-Piece Lenox Holiday China Set https://t.co/2POoR9MNmK,findsfromyester
2018-10-22 12:30:14+00:00,1054349206075383808,,,9,0,3,#Vintage#Art Deco Cast Iron Nude Scarf Dancer#Bookends https://t.co/GhkScFv4OH,findsfromyester
2018-10-22 12:29:00+00:00,1054348897538183175,,,2,0,0,#Antique#Vintage#Kronheim Oldenbusch K&amp;O Hunt Scene#Bookends https://t.co/UumO2siBHk,findsfromyester
2018-10-22 12:26:23+00:00,1054348236490711040,,,1,0,0,#Vintage#Marion Bronze Clipper Ship#Bookends https://t.co/hXcnfgOWQZ,findsfromyester
2018-10-22 12:25:03+00:00,1054347903874056193,,,1,0,0,#Vintage #Towle Georgian Style #Silverplate#Dine Water Carafe https://t.co/BLxj4fpjOX,findsfromyester
2018-10-22 12:23:55+00:00,1054347618002837505,,,1,0,0,#Collectible#Victorian#Vintage #Cast Iron Beveled Dionysius Wall #Mirror https://t.co/6gHjJhQaFN,findsfromyester
2018-10-22 12:22:26+00:00,1054347246043627521,,,2,0,0,#Vintage#Sterling#Silver#Collectible#Antique Sterling Berry Spoon &amp; Fork https://t.co/J9BA7rQMvx,findsfromyester
2018-10-22 12:21:08+00:00,1054346915020787713,,,1,0,0,#Vintage#Collectible#Rare#ArtDeco#Seville Pierrot Candelabra https://t.co/BQboe0HWs4,findsfromyester
2018-10-22 12:18:52+00:00,1054346344633118730,,,1,0,0,#Vintage#Frankoma#MancaveAshtray https://t.co/Hw22y5XSjF,findsfromyester
2018-10-22 12:17:30+00:00,1054346000637353984,,,7,0,2,#Frankoma#Vintage#Kitchen#Chef#Frankoma 246 Tureen with Warmer https://t.co/HhkYRNiRRl,findsfromyester
2018-10-22 12:15:50+00:00,1054345582213505026,,,2,0,1,#VintageFranciscan#Desert Rose#Shopm &amp; Sugar https://t.co/2lJMNojhC6,findsfromyester
2018-10-22 12:14:00+00:00,1054345123528617984,,,7,0,1,"#shop#Gift#Decor#Vintage#Royal Copley Deer Planter, Fawn Vase https://t.co/uW3Rnwes74",findsfromyester
2018-10-22 12:12:49+00:00,1054344823916896256,,,1,0,0,#Vintage#Decor#Kitchen#MetloxRound Metlox Poppytrail Homestead Provincial Rooster Covered Casserole https://t.co/LgfTg5d4Yp,findsfromyester
2018-10-22 12:11:30+00:00,1054344491824492544,,,1,0,0,#Niloak#Vintage#Farmhouse#Kitchen#Rare Niloak Pottery Speas Vinagar Jar https://t.co/2a7en64WIL,findsfromyester
2018-10-22 12:09:56+00:00,1054344100173004801,,,1,0,0,Rare Niloak Pottery Speas Vinagar Jar https://t.co/2a7en64WIL,findsfromyester
2018-10-22 12:09:35+00:00,1054344011354390528,,,1,0,0,#Collectible#Shop#Decor#Mancave#Vintage Hanging Wooden Watch Wall Clock https://t.co/bwJnuU6gKj,findsfromyester
2018-10-22 12:08:18+00:00,1054343687893848065,,,1,0,0,Vintage Lampcrafts Sail Boat Lamp https://t.co/sFYcakcMly,findsfromyester
2018-10-22 12:08:00+00:00,1054343610156699649,,,0,0,0,#Workshop#Mancave#CHristmas#Shop#Vintage Rolling Industrial Mechanic Stool https://t.co/xC0OwOphP1,findsfromyester
2018-10-22 12:06:40+00:00,1054343277267312640,,,0,0,0,#mancave#Lamp#Vintage#Lampcrafts Sail Boat Lamp https://t.co/sFYcakcMly,findsfromyester
2018-10-22 12:04:40+00:00,1054342774462525440,,,0,0,0,#Clock#Shop#Gift#Vintage Art Deco Windup Desk or Mantel Clock https://t.co/ulxxQxnbCN,findsfromyester
2018-10-21 11:46:27+00:00,1053975802260439040,,,5,0,0,#Barware#VintageGift#Shop#Lenox Allure Crystal Champagne Flute Set of 4 https://t.co/oPXavBdgnC,findsfromyester
2018-10-21 11:45:39+00:00,1053975597800665088,,,1,0,0,Lenox Allure Crystal Champagne Flute Set of 4 https://t.co/oPXavBdgnC,findsfromyester
2018-10-21 11:45:20+00:00,1053975521200140288,,,1,0,0,"#Barware #Vintage#Shop #Gift #Mid Century Modern Culver Chantilly Caddy, Ice Bucket &amp; Highball Set https://t.co/6qqnAuxr6d",findsfromyester
2018-10-21 11:44:04+00:00,1053975201908703232,,,0,0,0,#Antique #Vintage #Wedding #Shop #Gift #Vintage Waterford Lismore Chrystal Water Glass Set of 4 https://t.co/HYu1thFafu,findsfromyester
2018-10-21 11:42:44+00:00,1053974865651425280,,,0,0,0,#Vintage #Wedding #Gift #Shop #Bryce Apollo Cerulean Crystal Water Glass Set of 6 https://t.co/5L87F2qfUP,findsfromyester
2018-10-21 11:41:50+00:00,1053974639729369090,,,0,0,0,"#Vintage 

3gift #Christmas #Decor Lefton Vintage Brass Reindeer &amp; Sleigh https://t.co/s7w9ivzqlK",findsfromyester
2018-10-21 11:40:24+00:00,1053974276762681344,,,0,0,0,#Vintage #Shop #Gift Rare Niloak Pottery Speas Vinagar Jar https://t.co/2a7en64WIL,findsfromyester
2018-10-21 11:39:38+00:00,1053974085426921472,,,0,0,0,#Christmas #Gift #Shop #wedding #Vintage Culver Poinsettia Rocks Double Old Fashioneds Glass Set of 4 https://t.co/PIUkEdp6Va,findsfromyester
2018-10-21 11:38:33+00:00,1053973814068023296,,,1,0,1,#Christmas #gift #Wedding #Vintage 20-Piece Lenox Holiday China Set https://t.co/2POoR9MNmK,findsfromyester
2018-10-20 15:11:20+00:00,1053664975502393344,,,2,0,1,#Vintage #Farmhouse #Kitchen #Gift #Shop Rare Niloak Pottery Speas Vinagar Jar https://t.co/2a7en64WIL,findsfromyester
2018-10-20 15:08:56+00:00,1053664369182236672,,,2,0,0,#Clock #Watch #Shop #Mancave #Vintage #Bar Vintage Hanging Wooden Watch Wall Clock https://t.co/bwJnuU6gKj,findsfromyester
2018-10-20 15:07:54+00:00,1053664107486961664,,,2,0,0,Collections #Shop #Vintage #Servicestation #Gift Vintage Rolling Industrial Mechanic Stool https://t.co/xC0OwOphP1,findsfromyester
2018-10-20 15:06:30+00:00,1053663756536950784,,,2,0,0,#Decor #Vintage #Gift #Collections Vintage Lampcrafts Sail Boat Lamp https://t.co/sFYcakcMly,findsfromyester
2018-10-20 15:05:45+00:00,1053663567680102400,,,1,0,0,#Clock #Vintage Gift #Shop Vintage Art Deco Windup Desk or Mantel Clock https://t.co/ulxxQxnbCN,findsfromyester
2018-10-20 15:04:42+00:00,1053663305003384834,,,0,0,0,Collections #Mancave #Antique #Oil Vintage Art Deco Windup Desk or Mantel Clock https://t.co/ulxxQxnbCN,findsfromyester
2018-10-20 15:03:22+00:00,1053662968301412357,,,1,0,0,#Vintage #Gift #Barware Lenox Allure Crystal Champagne Flute Set of 4 https://t.co/oPXavBdgnC,findsfromyester
2018-10-20 15:02:36+00:00,1053662775023689730,,,1,0,0,"#Vintage #Barware#Party #Entertain Mid Century Modern Culver Chantilly Caddy, Ice Bucket &amp; Highball Set https://t.co/6qqnAuxr6d",findsfromyester
2018-10-20 15:01:42+00:00,1053662550305443842,,,0,0,0,Vintage Waterford Lismore Chrystal Water Glass Set of 4 https://t.co/HYu1thFafu,findsfromyester
2018-10-20 15:01:31+00:00,1053662504713416704,,,0,0,1,#Wedding #Gift #Dinner #Shop Vintage Waterford Lismore Chrystal Water Glass Set of 4 https://t.co/HYu1thFafu,findsfromyester
2018-10-20 15:00:21+00:00,1053662210277421056,,,1,0,0,#Vintage #Christmas #Decor Lefton Vintage Brass Reindeer &amp; Sleigh https://t.co/s7w9ivzqlK,findsfromyester
2018-10-20 14:59:35+00:00,1053662015942737920,,,1,0,0,#Vintage #Wedding #Gift #Vintage Bryce Apollo Cerulean Crystal Water Glass Set of 6 https://t.co/5L87F2qfUP,findsfromyester
2018-10-20 14:58:40+00:00,1053661786744991745,,,1,0,0,#Barware #Vintage #Christmas #Entertain Vintage Culver Poinsettia Rocks Double Old Fashioneds Glass Set of 4 https://t.co/PIUkEdp6Va,findsfromyester
2018-10-20 14:57:44+00:00,1053661550953799681,,,0,0,0,#Christmas #Gift #Party #Vintage Vintage 20-Piece Lenox Holiday China Set https://t.co/2POoR9MNmK,findsfromyester
2018-10-20 14:56:46+00:00,1053661308472692736,,,0,0,0,#Library #mancave #antique Vintage Solid Brass Tassel Bookends https://t.co/WLecZoyFKJ,findsfromyester
2018-10-20 14:54:01+00:00,1053660614969704449,,,0,0,0,#Vintage#Library#Gift#Shop#mancave#Antique Marion Bronze Clipper Ship Bookends https://t.co/hXcnfgOWQZ,findsfromyester
2018-10-20 14:51:35+00:00,1053660003406635009,,,0,0,0,#Decor#Vintage#Shop#Gift #Vintage#Antique Victorian Cast Iron Beveled Dionysius Wall Mirror https://t.co/6gHjJhQaFN,findsfromyester
2018-10-20 14:50:35+00:00,1053659751362543617,,,0,0,0,#Collections#Vintage#Gift#Shop Antique Sterling Berry Spoon &amp; Fork https://t.co/J9BA7rQMvx,findsfromyester
2018-10-20 14:49:35+00:00,1053659500215967745,,,0,0,0,Vintage #Antique#Gift #Art Deco #Decor Rare Art Deco Seville Pierrot Candelabra https://t.co/BQboe0HWs4,findsfromyester
2018-10-20 14:48:21+00:00,1053659188830896129,,,0,0,1,#Christmas#Gift#Barware#Party Vintage Culver Poinsettia Rocks Double Old Fashioneds Glass Set of 4 https://t.co/PIUkEdp6Va,findsfromyester
2018-10-20 14:47:16+00:00,1053658917769764864,,,0,0,1,#Christmas #Gift #Shop #Vintage Vintage 20-Piece Lenox Holiday China Set https://t.co/2POoR9MNmK,findsfromyester
2018-10-20 14:46:18+00:00,1053658671870369794,,,0,0,0,#Mancave #shop #Christmas #Gift Vintage Frankoma Roadrunner Ashtray https://t.co/Hw22y5XSjF,findsfromyester
2018-10-20 14:35:14+00:00,1053655889469755392,,,1,0,0,#Shop #Gift#Vintage#Kitchen Vintage Frankoma 3-Quart Lazybones Baker https://t.co/KUBmf4R259,findsfromyester
2018-10-20 14:34:09+00:00,1053655614465937409,,,0,0,0,#kitchen#Vintage#Frankoma#Vintage Vintage Frankoma Pottery Pan https://t.co/pcI68Tjpln,findsfromyester
2018-10-20 14:32:28+00:00,1053655190585380866,,,0,0,0,.3shop#Antique#Frankoma#Oklahoma#Vintage Frankoma 246 Tureen with Warmer https://t.co/HhkYRNiRRl,findsfromyester
2018-10-20 14:30:25+00:00,1053654677361954817,,,0,0,1,Vintage Franciscan Desert Rose Cream &amp; Sugar https://t.co/2lJMNojhC6,findsfromyester
2018-10-20 14:29:08+00:00,1053654354320777217,,,1,0,0,#Vintage#Antique$Dinner Décor #Wedding Vintage Franciscan Desert Rose Cream &amp; Sugar https://t.co/2lJMNoAStE,findsfromyester
2018-10-20 14:27:48+00:00,1053654016733921283,,,4,0,1,"#Vintage#antique#DecorRoyal Copley Deer Planter, Fawn Vase https://t.co/uW3Rnwes74",findsfromyester
2018-10-20 14:26:36+00:00,1053653716958674944,,,0,0,0,#Vintage #Country #kitchen #Antique Round Metlox Poppytrail Homestead Provincial Rooster Covered Casserole https://t.co/LgfTg5d4Yp,findsfromyester
