Datetime,Tweet Id,Coordinates,Place,Tweet Retweet Count,Tweet Reply Count,Tweet LikeCount,Text,Username
2018-10-07 03:39:06+00:00,1048779726104539137,,,0,0,0,Todo bien saldra...💪🏼,Nohelia_acr
2018-10-06 23:56:25+00:00,1048723686763782144,,,0,0,0,"Un año atrás, siempre ❤️",Nohelia_acr
2018-10-06 14:20:07+00:00,1048578653125316608,"Coordinates(longitude=-72.9794400013554, latitude=5.56841500444777)","Place(fullName='Sogamoso, Colombia', name='Sogamoso', type='city', country='Colombia', countryCode='CO')",0,0,1,Este par de personajes madrugaron a despertarme hoy... ❤️ https://t.co/T9NmA5GDj5,Nohelia_acr
2018-10-06 11:51:04+00:00,1048541143452061696,"Coordinates(longitude=-74.483288999243, latitude=3.71743200175304)","Place(fullName='Bogotá, DC, Colombia', name='Bogotá, DC', type='admin', country='Colombia', countryCode='CO')",0,1,1,@Nacs95 Animo cielo y lo que sea que sientes esta bien porque refleja lo importante que es para ti esa vaquita... Te envío abrazo ❤️,Nohelia_acr
2018-10-06 02:14:43+00:00,1048396101781508096,,,0,0,3,@MichelPesquera Freddie Mercury sin dudarlo 🌠,Nohelia_acr
2018-10-05 10:55:57+00:00,1048164888164663297,,,0,0,0,"@Nacs95 Jajajajaja somos un caso, como olvidar esos momentos 🤣🤣🤣",Nohelia_acr
2018-10-04 23:07:16+00:00,1047986539899375616,"Coordinates(longitude=-74.483288999243, latitude=3.71743200175304)","Place(fullName='Bogotá, D.C., Colombia', name='Bogotá, D.C.', type='city', country='Colombia', countryCode='CO')",0,0,0,"Mientras más personas entran en tu vida, más personas pueden lastimarte...",Nohelia_acr
2018-10-03 13:38:09+00:00,1047480928979890177,"Coordinates(longitude=-74.483288999243, latitude=3.71743200175304)","Place(fullName='Bogotá, D.C., Colombia', name='Bogotá, D.C.', type='city', country='Colombia', countryCode='CO')",0,0,0,"Me despertaron con esto...
Gracias! https://t.co/dwmZ6JTtM5",Nohelia_acr
2018-10-03 01:39:45+00:00,1047300137838628865,"Coordinates(longitude=-74.483288999243, latitude=3.71743200175304)","Place(fullName='Bogotá, D.C., Colombia', name='Bogotá, D.C.', type='city', country='Colombia', countryCode='CO')",0,0,0,Yo soy del tipo de mujer que no tiene filtro mental... Nada que hacer!,Nohelia_acr
2018-10-01 14:28:40+00:00,1046768867656290305,"Coordinates(longitude=-72.9794400013554, latitude=5.56841500444777)","Place(fullName='Sogamoso, Colombia', name='Sogamoso', type='city', country='Colombia', countryCode='CO')",0,0,0,Florece ❤️ https://t.co/s0H3nrLVMH,Nohelia_acr
2018-09-30 06:26:03+00:00,1046285023652048897,,,0,0,0,Y aquí vamos otra vez sin poder dormir... 🌠,Nohelia_acr
2018-09-30 02:11:36+00:00,1046220991830069248,,,0,0,1,🌙🌟 https://t.co/H8VXTeUr3n,Nohelia_acr
2018-09-29 19:49:58+00:00,1046124947465293826,,,0,0,0,Todo llega para quien sabe esperar...🍂,Nohelia_acr
2018-09-29 15:45:53+00:00,1046063524840124416,,,1,0,1,👣 https://t.co/OIKuPqlc87,Nohelia_acr
2018-09-29 07:39:18+00:00,1045941071606403072,,,0,0,0,💔,Nohelia_acr
2018-09-28 20:24:20+00:00,1045771209978335234,,,0,0,0,Felicitaciones... Lo lograste y mereces lo mejor 👨🏻‍🎓,Nohelia_acr
2018-09-28 18:36:03+00:00,1045743958310170625,,,0,0,0,"Mi papá presta la camioneta y se la estrellan en Duitama, pretende que no esté molesta y que vaya hasta allá para mandar arreglar el hpta carro 😤😤😤",Nohelia_acr
2018-09-28 17:31:48+00:00,1045727789352136704,,,0,1,1,@Nacs95 No vayas a morir de amor te lo pido... 😔❤️,Nohelia_acr
2018-09-28 02:35:49+00:00,1045502307364990976,,,0,0,0,"Fue un amor bonito, pero fue...",Nohelia_acr
2018-09-27 18:22:56+00:00,1045378269909057537,,,0,0,2,¿No les pasa que están haciendo mercado y la fila pasa lento pero su mamá los deja solos en ella y empieza a avanzar muy rápido y entran en pánico porque ya casi les toca y ella nada que aparece?,Nohelia_acr
2018-09-27 13:59:21+00:00,1045311937557536769,,,0,0,0,"En silencio yo te quiero y tu amor 
tiene otro dueño... ❤️🎶",Nohelia_acr
2018-09-26 14:15:30+00:00,1044953614043795456,,,0,1,0,"""Te quiero, porque eres la única persona que hace que tenga sentido. Y hace que yo tenga sentido.""- La chica Danesa",Nohelia_acr
2018-09-26 03:06:32+00:00,1044785263652859905,,,0,0,0,Y así termina una pelea de un poco más de una semana con uno de tus más grandes amigos... Camiiiii❤️ https://t.co/Dq03e0bXbg,Nohelia_acr
2018-09-26 00:26:12+00:00,1044744913609510917,,,0,0,0,Que lindo es cuando me dices las cosas...,Nohelia_acr
2018-09-25 19:20:30+00:00,1044667981777833984,,,0,0,0,"Yo no entiendo de indirectas, si tienes algo que decirme hazlo.",Nohelia_acr
2018-09-25 13:00:53+00:00,1044572446203023360,,,0,0,2,#NuevaFotoDePerfil https://t.co/tbLyHO0zL1,Nohelia_acr
2018-09-25 02:21:15+00:00,1044411480370745344,,,0,1,1,"@Nacs95 Quien sabe con quien estabas hablando ""cielo"" 😂😂😂😂",Nohelia_acr
2018-09-25 00:35:36+00:00,1044384891255902208,,,0,0,1,"Ahora nuestras madres son amigas y hablan de nosotros, de lo que pudo ser y no fuimos y como las haría felices que volveríamos a estar juntos... Esas conversaciones donde debo escuchar sin decir nada, en que momento entenderán que ya NO!
Ya avance y saber de el me hace daño.",Nohelia_acr
2018-09-24 12:47:03+00:00,1044206578797359104,"Coordinates(longitude=-74.483288999243, latitude=3.71743200175304)","Place(fullName='Bogotá, D.C., Colombia', name='Bogotá, D.C.', type='city', country='Colombia', countryCode='CO')",0,0,0,Ese sueño ❤️,Nohelia_acr
2018-09-22 20:58:40+00:00,1043605521830432768,"Coordinates(longitude=-74.483288999243, latitude=3.71743200175304)","Place(fullName='Bogotá, D.C., Colombia', name='Bogotá, D.C.', type='city', country='Colombia', countryCode='CO')",0,0,0,Tantos recuerdos ❤️,Nohelia_acr
2018-09-22 20:02:17+00:00,1043591331971588097,"Coordinates(longitude=-74.483288999243, latitude=3.71743200175304)","Place(fullName='Bogotá, D.C., Colombia', name='Bogotá, D.C.', type='city', country='Colombia', countryCode='CO')",0,0,1,Lo mio es conocer gente en el transporte 😂😂 https://t.co/O89xxmFL18,Nohelia_acr
2018-09-22 20:01:04+00:00,1043591029071523841,"Coordinates(longitude=-74.483288999243, latitude=3.71743200175304)","Place(fullName='Bogotá, D.C., Colombia', name='Bogotá, D.C.', type='city', country='Colombia', countryCode='CO')",0,1,1,"@Nacs95 Jajajajaja como así?
Hágame el favor y me respeta... Un muchacho muy agradable 😂😂😏",Nohelia_acr
2018-09-22 02:54:43+00:00,1043332738303094784,"Coordinates(longitude=-74.483288999243, latitude=3.71743200175304)","Place(fullName='Bogotá, D.C., Colombia', name='Bogotá, D.C.', type='city', country='Colombia', countryCode='CO')",0,0,0,Me siento tan feliz...❤️,Nohelia_acr
2018-09-19 21:17:59+00:00,1042523220354719744,"Coordinates(longitude=-74.09975526331925, latitude=4.64409238189599)","Place(fullName='Grand Hyatt Bogotá', name='Grand Hyatt Bogotá', type='poi', country='Colombia', countryCode='CO')",0,0,1,Un excelente día lleno de aprendizaje que finaliza con una cervecita... 😏 https://t.co/DUqOnQGk3m,Nohelia_acr
2018-09-18 12:18:33+00:00,1042025078609915904,,,0,0,0,Amo el sonido de los aviones al pasar... ✈️❤️,Nohelia_acr
2018-09-18 01:38:23+00:00,1041863974264946688,"Coordinates(longitude=-74.483288999243, latitude=3.71743200175304)","Place(fullName='Bogotá, D.C., Colombia', name='Bogotá, D.C.', type='city', country='Colombia', countryCode='CO')",0,0,1,Chocoaventuras en la capital @Nacs95 😂 https://t.co/3v6OmGCpj5,Nohelia_acr
2018-09-17 19:23:15+00:00,1041769568895684608,"Coordinates(longitude=-73.4584189963954, latitude=5.42105499867885)","Place(fullName='Tunja, Colombia', name='Tunja', type='city', country='Colombia', countryCode='CO')",0,0,0,Definitivamente Tunja es otro piso termico 😒,Nohelia_acr
2018-09-17 18:10:22+00:00,1041751227464380416,,,0,0,1,"Hoy tengo el reto de llegar a donde mis tíos después de 6 años, será que todavía me acuerdo del camino?",Nohelia_acr
2018-09-17 12:58:20+00:00,1041672702677934081,,,0,0,0,Dios nunca falla ❤️ https://t.co/PvsLI8CUbo,Nohelia_acr
2018-09-17 11:02:54+00:00,1041643651800158213,,,0,0,0,En mi siempre encontraras una sonrisa para ofrecerte.,Nohelia_acr
2018-09-17 00:56:37+00:00,1041491077063163904,,,0,1,1,Es hermoso tener una familia así y saber que de algun modo se cuenta con tanta gente...❤️,Nohelia_acr
2018-09-16 03:18:51+00:00,1041164484927266816,,,0,0,0,Hay que irse para poder volver...🌿,Nohelia_acr
2018-09-15 23:12:22+00:00,1041102455822581760,,,0,0,0,"No me interesa, gracias! 🙋🏻‍♀️",Nohelia_acr
2018-09-15 16:08:20+00:00,1040995742108844032,,,0,0,1,@SanPeluca Es Paulo Dybala jugador argentino y de la juventus jajajajaja habrá gente que se lo crea 😂🤦🏻‍♀️,Nohelia_acr
2018-09-14 07:38:14+00:00,1040504985992278018,,,0,0,0,No se puede competir con un capricho 🤷🏻‍♀️😔 https://t.co/cTsoauGgGG,Nohelia_acr
2018-09-14 00:44:37+00:00,1040400893622054912,,,0,0,0,Te quiero si tú quieres a escondidas...,Nohelia_acr
2018-09-13 21:53:29+00:00,1040357828421214208,,,0,0,1,Un día como hoy❤️ https://t.co/PdI09YepSH,Nohelia_acr
2018-09-13 17:35:40+00:00,1040292945797292034,,,0,1,0,@djaviercorredor ¿Kheeeee? Jajajajaja te pasas 😂🤣,Nohelia_acr
2018-09-13 12:54:27+00:00,1040222173301010432,,,0,0,1,En una relación donde el amor es grande y sincero no deberías rendirte ni tampoco huir...,Nohelia_acr
2018-09-12 22:31:20+00:00,1040004962544218125,,,0,0,1,"'Cause all of me
Loves all of you
Love your curves and all your edges
All your perfect imperfections
Give your all to me
I'll give my all to you
You're my end and my beginning
Even when I lose I'm winning
'Cause I give you all, all of me
And you give me all, all of you ❤️❤️",Nohelia_acr
2018-09-12 05:00:05+00:00,1039740408815906818,,,0,0,0,"Our day, our twelve and a million memories... 🍂",Nohelia_acr
2018-09-11 22:31:20+00:00,1039642577367171073,,,1,4,1,"Me disfruto tanto esta película que no me importa quien esté, yo la bailo y la canto exactamente igual 😂🤣🤦🏻‍♀️
#LaPropuesta https://t.co/o8Jkn3wi8x",Nohelia_acr
2018-09-11 17:52:49+00:00,1039572483605778432,,,0,0,0,Increíble como pasa el tiempo... 🍃,Nohelia_acr
2018-09-11 04:51:10+00:00,1039375776141983745,,,0,1,2,Soy el tipo de persona que va a cine sola y no me da miedo y mucho menos pena... Disfrute la película aunque no fue lo que esperaba 🤣😎 #SolaEnCine #LaMonja,Nohelia_acr
2018-09-10 13:53:47+00:00,1039149942907068417,,,0,0,0,Me molesta el solo hecho de que me hable... 😤 https://t.co/S7vkphWxqg,Nohelia_acr
2018-09-10 13:31:37+00:00,1039144364625330176,,,0,0,0,"Una de mis películas favoritas, Mulán ❤️ https://t.co/jooGoYaLnO",Nohelia_acr
2018-09-10 02:55:01+00:00,1038984157018443777,,,0,0,0,Me encanta la gente que me hace reír cuando yo ni quiero sonreír 😊,Nohelia_acr
2018-09-10 00:38:31+00:00,1038949808772444170,,,0,0,0,Dios es bueno ❤️,Nohelia_acr
2018-09-09 20:58:46+00:00,1038894503749410816,,,0,0,0,❤️ https://t.co/kopKxfvbPM,Nohelia_acr
2018-09-09 18:34:49+00:00,1038858279336771587,,,0,1,0,Mis amigos me dicen presta la terraza de tu casa para beber... Pero nadie me ayuda a limpiar después 🤦🏻‍♀️🤣,Nohelia_acr
2018-09-09 16:06:46+00:00,1038821020180852742,,,0,0,0,Hace unos años cuando mis gustos musicales eran más notorios 🤣🤘🏼 https://t.co/LvtoRfnWHQ,Nohelia_acr
2018-09-09 14:58:27+00:00,1038803829784018948,,,0,0,1,@Nacs95 Jajajajaja boba burlate... Pero para la próxima vez no la cagaré así 😏,Nohelia_acr
2018-09-09 03:11:29+00:00,1038625914609983489,,,0,0,0,De esas cosas que suelen pasar... 😏❤️,Nohelia_acr
2018-09-09 02:56:29+00:00,1038622139547627520,,,0,0,0,Mi familia es la mejor ❤️ https://t.co/2pbkkEUyc6,Nohelia_acr
2018-09-08 19:01:44+00:00,1038502666643668992,,,0,0,0,"¿Tan poco hombre te sientes que tienes que andar prometiendo en todas partes para que te hagan caso y te recuerden?
(Ridículo)",Nohelia_acr
2018-09-08 18:23:47+00:00,1038493113889771521,,,0,1,0,Me hice un sancocho la berraquera la vaina es que no sabia que se hacía con gallina y yo lo hice con costilla 🤣🤦🏻‍♀️,Nohelia_acr
2018-09-08 11:28:15+00:00,1038388543025041409,,,0,0,0,Our connection (3)❤️,Nohelia_acr
2018-09-06 21:37:18+00:00,1037817040327856128,,,0,0,0,"""Podrá nublarse el sol eternamente; podrá secarse en un instante el mar; podrá romperse el eje de la tierra como un débil cristal. ¡Todo sucederá! Podrá la muerte cubrirme con su fúnebre crespón; pero jamás en mi podrá apagarse la llama de tu amor...""
-A. Bécquer",Nohelia_acr
2018-09-06 20:42:20+00:00,1037803205558710272,,,0,0,0,❤️ https://t.co/IQq0JGbByj,Nohelia_acr
2018-09-06 06:39:32+00:00,1037591107960492032,,,0,0,0,Felicidad 💃 https://t.co/Cx1IxapNmn,Nohelia_acr
2018-09-06 06:28:10+00:00,1037588248279887872,,,0,0,0,No puedo dormir 😑,Nohelia_acr
2018-09-06 01:31:02+00:00,1037513470810501120,,,0,0,0,Amo lo que hago pero reconozco que Autocad me saca de quicio 😤,Nohelia_acr
2018-09-05 22:40:42+00:00,1037470604671234048,,,0,0,0,"Sin piedad, me quiero quemar
Voy a apostar la vida y toda la verdad, puedo arder
Puedo ganar, vengo sin mascara arriesgándome a jugar
Y aunque el amor me va a doler, sin herida no hay amor
¿Cuánto estás dispuesto a perder?, apuéstalo... 🎶🎧🎤",Nohelia_acr
2018-09-05 03:06:44+00:00,1037175168446197761,,,0,0,0,"Papá es un berraco, hoy le hizo una cesárea a una vaquita donde venían dos terneros y logró que los tres pese a todo salieran bien y con buen pronóstico para los próximos días 🐄❤️",Nohelia_acr
2018-09-04 22:57:24+00:00,1037112422434332680,,,0,0,0,Como le digo que no quiero... 🤔,Nohelia_acr
2018-09-04 20:20:13+00:00,1037072864795668481,,,0,0,1,Que lindo cuando te contactan para tu primer proyecto hidrosanitario ya como profesional y con la referencia de alguien que tiene años de experiencia en esto y vio tus trabajos mientras estudiabas :') ❤️ https://t.co/oHmqF2i6GS,Nohelia_acr
2018-09-04 16:11:24+00:00,1037010249339863042,,,0,0,0,11:11,Nohelia_acr
2018-09-04 03:07:56+00:00,1036813083216424962,,,0,0,0,"Al fin y al cabo el que quiere estar, esta.",Nohelia_acr
2018-09-04 01:24:36+00:00,1036787076027572224,,,0,0,1,"Ella es el pilar de mi casa, de mi familia... Soy tan afortunada de tenerla, te amo pan ❤️👵🏻 https://t.co/2YDJ15DyWn",Nohelia_acr
2018-09-03 20:14:46+00:00,1036709106122465280,,,0,0,1,Esos amigos que te hacen sentir que todo mejorará... Nos podemos alejar y pelear un montón pero siempre estamos el uno para el otro 😈👻 https://t.co/L0K7RAOtBb,Nohelia_acr
2018-09-03 19:52:47+00:00,1036703573432786944,,,0,0,0,"@MikeSelectorDJ Con cosas como esa se evidencia la mediocridad periodística lo que genera que la gente se crea todo lo que les dicen. Son ""fake news"" cuyo objetivo es la desinformación a través de medios como redes sociales. El supuesto ganador es un actor porno no un boyacense honorable.",Nohelia_acr
