Datetime,Tweet Id,Coordinates,Place,Tweet Retweet Count,Tweet Reply Count,Tweet LikeCount,Text,Username
2018-04-23 03:20:54+00:00,988256369496281088,,,0,0,0,https://t.co/9GXBH49PIW https://t.co/CHyiRq5ppP,baboquarto2
2018-04-23 03:20:20+00:00,988256230132023296,,,0,0,0,https://t.co/9GXBH49PIW https://t.co/Z57fqJd1Y6,baboquarto2
2018-04-23 03:13:21+00:00,988254472970428416,,,0,0,0,https://t.co/9GXBH49PIW https://t.co/dLPXIKBzc9,baboquarto2
2018-04-21 17:04:41+00:00,987738906878791680,,,0,0,0,@teus_lfg terminar a faculdade e vir p os eua nas ferias curtir c teu irmao,baboquarto2
2018-04-21 17:03:34+00:00,987738626686668802,,,0,0,0,@queloliiveira kkkkkkkkkkk tu eh a melhor,baboquarto2
2018-04-21 17:03:18+00:00,987738561276469248,,,0,0,1,quando eu to passando por uma fase dificil eu rapidamente observo a vida do biel e vejo q nem estou tao mal assim kkkkkk ele so faz merda,baboquarto2
2018-04-19 00:23:10+00:00,986762091892822043,,,0,0,1,"vou trocar de carro, finalmente",baboquarto2
2018-04-18 01:49:23+00:00,986421400213819392,,,0,0,0,melhor squad https://t.co/q46zVY3PDH,baboquarto2
2018-04-18 01:48:53+00:00,986421276402216960,,,0,0,1,@vitorrada @isabelmonte08 melhor coisa eh ficar na tua e deixar q teu sucesso fale por si so... 313,baboquarto2
2018-04-16 09:55:49+00:00,985819041670541312,,,0,0,0,acordei 2hrs antes do despertador lkkkk,baboquarto2
2018-04-16 03:39:02+00:00,985724220222078978,,,0,0,0,https://t.co/9GXBH49PIW https://t.co/Lcg7AZzj07,baboquarto2
2018-04-15 15:43:48+00:00,985544225726042112,,,0,0,0,https://t.co/nboNhfkevI,baboquarto2
2018-04-15 15:21:28+00:00,985538605069283333,,,0,0,0,to viciado https://t.co/HD97uJwPe8,baboquarto2
2018-04-15 04:02:04+00:00,985367630403067904,,,0,0,0,https://t.co/9GXBH49PIW https://t.co/Zh1e0ujtmW,baboquarto2
2018-04-15 03:04:53+00:00,985353237422399490,,,0,0,0,"@vitorrada vem passar umas férias aqui, irmão",baboquarto2
2018-04-14 04:42:47+00:00,985015489243045888,,,0,0,0,"serio, q q a russia vai querer fazer kkkkk",baboquarto2
2018-04-12 01:06:32+00:00,984236291696005120,,,0,0,0,amém,baboquarto2
2018-04-11 14:35:43+00:00,984077540586336256,,,0,0,0,"@teus_lfg brasil ta entregue, brother... tô fora",baboquarto2
2018-04-11 14:11:19+00:00,984071398523105280,,,0,0,1,kkkkkkkkk https://t.co/Dw3dqKSbYz,baboquarto2
2018-04-10 22:24:36+00:00,983833151976935424,,,0,1,1,@iNegreiross ih @americvno,baboquarto2
2018-04-10 21:47:30+00:00,983823812415369216,,,0,1,1,@Italorsss já garanti a nossa... https://t.co/vSfckzcr7l,baboquarto2
2018-04-10 19:42:02+00:00,983792239003553792,,,0,0,0,com teu proprio dinheiro*,baboquarto2
2018-04-10 19:41:54+00:00,983792205914628096,,,0,0,0,mt bom poder comprar tudo q tu quer,baboquarto2
2018-04-10 19:41:30+00:00,983792103951126528,,,0,0,0,@surfdadepressao ja quero todas,baboquarto2
2018-04-10 19:41:05+00:00,983791999185760256,,,0,0,0,@dapariz_ tipo a tua escada kkkk @Italorsss,baboquarto2
2018-04-10 03:11:11+00:00,983542883553824768,,,0,1,0,@Italorsss a do brasil ta pica,baboquarto2
2018-04-09 04:08:42+00:00,983194970818564096,,,0,0,0,@thrangel7 amém,baboquarto2
2018-03-31 03:38:10+00:00,979925796923084801,,,0,0,0,"as vezes parece q familia ta no cada um por si, n rola mais companheirismo... dinheiro na frente pra tudo, cruzes",baboquarto2
2018-03-31 03:36:27+00:00,979925364934959104,,,0,0,0,to nem ai pra nada,baboquarto2
2018-03-30 13:35:22+00:00,979713696162308096,,,0,0,1,@vitorrada namora bobo,baboquarto2
2018-03-30 13:26:00+00:00,979711341748420610,,,0,0,0,"@matheuslorenco1 kkkkkk muito feio, brother.... nao da",baboquarto2
2018-03-30 02:15:06+00:00,979542502092038149,,,0,1,1,help https://t.co/AyztgrBVxL,baboquarto2
2018-03-28 22:00:23+00:00,979116015886970881,,,0,0,0,@eduardondc  https://t.co/tSUbxdG1yB,baboquarto2
2018-03-28 04:23:48+00:00,978850118005817344,,,0,1,3,quero adotar um cão,baboquarto2
2018-03-27 01:11:21+00:00,978439294657417216,,,0,0,1,the weekend ta com album top demais,baboquarto2
2018-03-27 01:10:55+00:00,978439188189270016,,,0,0,0,"@matheuslorenco1 kkkkkkk mano, aposto boombox jbl AGORA",baboquarto2
2018-03-27 01:08:48+00:00,978438655801995264,,,0,1,1,"@matheuslorenco1 e de jogar x1 cmg, por isso n compra ps4...... sad",baboquarto2
2018-03-27 01:07:50+00:00,978438411123134466,,,0,1,1,vou morrer sem ter tido a oportunidade de comer um cachorro quente na casa da taina,baboquarto2
2018-03-27 01:07:19+00:00,978438283259711488,,,0,0,1,"@rptaina @eduardondc po mano, nem me liga mais..... liga pra Sarah......",baboquarto2
2018-03-27 01:06:12+00:00,978438001599680512,,,0,0,1,@causrafael lebron falou ta falado kkkk,baboquarto2
2018-03-27 00:11:05+00:00,978424128167448576,,,0,1,9,irmao de vcs tb e paparazzi??? kkkk https://t.co/xT2uUjMm2n,baboquarto2
2018-03-26 14:09:14+00:00,978272671468261376,,,0,0,1,@peeedropm @_barbaracampos @mferreirac_ kkkkk,baboquarto2
2018-03-26 04:30:21+00:00,978126988098580486,,,0,1,2,"@_barbaracampos @mferreirac_ babi, vai lavar uma louça",baboquarto2
2018-03-24 18:28:21+00:00,977613102522011650,,,0,1,0,"@Italorsss para de cao, italoooooo....",baboquarto2
2018-03-24 18:25:19+00:00,977612340186230786,,,0,1,0,@Italorsss o que 700 reais representam no seu dia a dia? kkkkkkkkk fala serioooo,baboquarto2
2018-03-24 00:53:48+00:00,977347717637779456,,,0,0,0,"@livsmartins tb c um bloqueio desse, famosa muralha na defesa",baboquarto2
2018-03-22 02:25:54+00:00,976646118795857921,,,0,0,0,@causrafael aham,baboquarto2
2018-03-22 01:29:46+00:00,976631990773518336,,,0,1,1,"@pharaujosilva Mark ta c muito na suíça, pode acreditar!! kkk",baboquarto2
2018-03-22 01:26:05+00:00,976631064608301056,,,0,2,3,se ta dificil p gnt imagina p as ações do facebook q desvalorizaram $60 bilhoes em dois dias,baboquarto2
2018-03-22 01:23:48+00:00,976630490177376256,,,0,0,1,@eduardondc em portugal vc encontrará sua gringa raiz,baboquarto2
2018-03-21 19:43:26+00:00,976544834801545217,,,0,0,1,@eduardondc kkkkkkkkkkkl coitado do nosso amigo entao,baboquarto2
2018-03-17 03:11:28+00:00,974845647093460993,,,0,0,1,@eduardondc sou te fã,baboquarto2
2018-03-17 03:11:11+00:00,974845573936410624,,,0,0,1,@eduardondc kkkkkkkkkkkk,baboquarto2
2018-03-15 15:24:38+00:00,974305377616629765,,,0,0,1,"@thrangel7 que isso, the guincs",baboquarto2
2018-03-15 11:56:08+00:00,974252908865839109,,,0,3,2,tenho medo de voltar p Rio e de acabar  morrendo num assalto,baboquarto2
