Datetime,Tweet Id,Coordinates,Place,Tweet Retweet Count,Tweet Reply Count,Tweet LikeCount,Text,Username
2022-07-30 19:50:01+00:00,1553467974333485059,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,0,@Aggie_Mark They would have worn more so this style than plain green. Best rebook uni we had featured bear claws ok shoulders as well. https://t.co/pkdcL7BpfK,T_REX1991
2022-07-30 19:49:24+00:00,1553467817164423174,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,2,12,"""wE NeVeR wOrE uNiVeSiTy GoLd BeFoRe!!!!"" ""yElLoW nOt OuR cOlOr!!!"" https://t.co/9g6BVhDXGc",T_REX1991
2022-07-30 19:46:57+00:00,1553467199402156032,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,1,@Aggie_Mark I believe it was initial Nike era when Morris came that we didn't have BAYLOR on our jerseys for a few years. Kinda weird. We don't now but we have the bear logo at least. Bmback then it was just numbers and names lol.,T_REX1991
2022-07-30 19:45:07+00:00,1553466740939579394,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,2,1,@Aggie_Mark We don't talk about the rebook era bro,T_REX1991
2022-07-30 19:44:49+00:00,1553466665232465922,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,"@residentsleepur @Sh_Mk_2019 @iblamebridge Ok makes more sense lol. 

give free shit the week of, they will prolly wear it. I mean thousands wear line all day or at least put it on when they line up. mesh is fairly breathable. I don't usually wear my jersey until game cuz its normal material. I wear a shirt while tailgate",T_REX1991
2022-07-30 19:37:41+00:00,1553464867985805317,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,3,A record likely to never be broken! https://t.co/v0s8xwRPi5,T_REX1991
2022-07-30 19:33:37+00:00,1553463844479049728,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,0,@PaytonDove @rhwhaite @BE_SicEm365 @fuentbu1 @PiggityHog I'm talking about parking at slow rise on Brazos and so was the guy u replied to. Never heard of hemmingways but looks like that's next to moroso.,T_REX1991
2022-07-30 19:30:35+00:00,1553463081539407874,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,"@brooksdame My ticket is sec 24 row 1. I'm not 100% but I heard at least the Baylor allotment is in 21 and 121. Not far from me but I never get tickets through school. Never know your seats until issued, cost isn't always best, and I love row 1 behind enemy lines lol.",T_REX1991
2022-07-30 19:16:53+00:00,1553459633217576961,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,0,@residentsleepur @Sh_Mk_2019 @iblamebridge I don't see free shirts happening for fball. At least not to the # that makes an impact on a fball stadium scale. Bball does shirts sometimes but much smaller number,T_REX1991
2022-07-30 19:16:07+00:00,1553459440719896576,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,0,"@residentsleepur @Sh_Mk_2019 @iblamebridge Yea, and not waiting until the week of is exactly what the school is now doing. They are creating the initive now and giving us 2 months to prepare as fans. Also creating more gold apparel options. So far its still limited via bookstore but there is a lot more coming",T_REX1991
2022-07-30 19:07:09+00:00,1553457185128169473,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,1,@MarkReasor @drakectoll Somebody's back from Europe I see,T_REX1991
2022-07-30 19:05:43+00:00,1553456826066374657,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,0,"@residentsleepur @Sh_Mk_2019 @iblamebridge #3 might be gold versions of replica jerseys. Something we have yet to see. Only replica fball u can buy for ex is green. Got to go to China to get gold. I know tons of fans you want gold versions of fball, mbb, wbb, ect jerseys.",T_REX1991
2022-07-30 19:04:09+00:00,1553456429331251200,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,0,@residentsleepur @Sh_Mk_2019 @iblamebridge Ask anybody in marketing/brand sales/fan engagement at baylor. The most requested items are university gold Nike polos &amp; Columbia fishing shirts. And it's not even close,T_REX1991
2022-07-30 19:03:28+00:00,1553456258082021380,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,@residentsleepur @Sh_Mk_2019 @iblamebridge U must have never worn a vegas gold shirt. It's khaki on fabric. Looks terrible. Nobody bought those. Fans have been buying and wearing university gold color ways for decades. I have plenty from the last 30 years that are university gold.,T_REX1991
2022-07-30 18:51:27+00:00,1553453236404850689,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,0,@residentsleepur @Sh_Mk_2019 @iblamebridge Lol we have been wearing the same gold for decades. And fans have been wanting more of it. We also aren't the only school using a similar shade either and selling plenty of it,T_REX1991
2022-07-30 18:22:32+00:00,1553445957794205696,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,@Wmmcnierney12 @SICEMBALL Ah I forgot that then. I just thought they refer to them as really religious ect,T_REX1991
2022-07-30 18:13:54+00:00,1553443785513787392,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,1,So dumb https://t.co/VW1sVGQNst,T_REX1991
2022-07-30 18:08:45+00:00,1553442489163722752,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,2,47,Hey @BaylorMBB @DavidKaye9 just remember that we do not play home games on Dec 3rd. All of Baylor will be in Arlington winning another fball title. NO HOME GAMES THAT DAY I BEG OF YOU!!!!,T_REX1991
2022-07-30 18:07:35+00:00,1553442194987573248,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,7,COUNTDOWN BEGINS https://t.co/me48dH4VcS,T_REX1991
2022-07-30 18:06:24+00:00,1553441896764145665,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,2,0,@SICEMBALL Yes. But I don't think they ever say the family is Mormon. She is only in a few episodes in the series but 1 from season 4 shows a ton of kids in the family lol. It's just funny they say we'll must be Mormon lol,T_REX1991
2022-07-30 17:40:35+00:00,1553435399485378560,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,2,I stillnthink its hilarious that Stranger Things has Dustin's gf as a girl from a very conservative family and they put a BYU pendent on her bedroom wall lol,T_REX1991
2022-07-30 17:31:17+00:00,1553433058136694785,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,16,More businesses in Waco need to embrace Baylor. Just add OSO to your name,T_REX1991
2022-07-30 17:30:42+00:00,1553432911021580292,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,@theronaldbrown @ericabonham Noice,T_REX1991
2022-07-30 17:28:59+00:00,1553432479255642112,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,1,@NotPatColliton Oof,T_REX1991
2022-07-30 17:28:38+00:00,1553432391234076677,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,@jakeknowsbalI Can confirm,T_REX1991
2022-07-30 17:28:25+00:00,1553432340097114113,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,39,@BSSportsbook @noahpeterson11 Twas a good day https://t.co/VdStKFunnt,T_REX1991
2022-07-30 17:27:21+00:00,1553432070390784001,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,0,@rhwhaite @BE_SicEm365 @PaytonDove @fuentbu1 @PiggityHog I've driven by it while in Waco once. Would have stopped to eat there if not for the wait and parking,T_REX1991
2022-07-30 17:26:39+00:00,1553431892741050368,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,0,@BiscuitsandGra8 @Jane_Harvill @fake_DaveAranda What kind of restaurant is it?,T_REX1991
2022-07-30 16:44:10+00:00,1553421202147971072,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,1,@SaltCitySwagger @Jumpman23 Man you got small feet. Nice Jordan's tho :p,T_REX1991
2022-07-30 16:42:44+00:00,1553420842700267520,,,0,1,1,@fake_DaveAranda Where is moroso?,T_REX1991
2022-07-30 16:42:31+00:00,1553420787746471936,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,1,@PaytonDove @fake_DaveAranda Scripture,T_REX1991
2022-07-30 16:39:38+00:00,1553420059942461442,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,@PaytonDove @adamkaye321 Lol,T_REX1991
2022-07-30 16:39:20+00:00,1553419984424112131,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,@hoppster_ Well yea lol,T_REX1991
2022-07-30 16:39:00+00:00,1553419902832230400,,,0,0,0,@winfreaky12 @pastor_scotty Did Scotty delete his comments? What was the hot take?,T_REX1991
2022-07-30 16:37:16+00:00,1553419465966092288,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,0,@Sh_Mk_2019 @iblamebridge We used it as an accent color numerous times pre 90s,T_REX1991
2022-07-30 07:16:32+00:00,1553278354576523264,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,3,@adamkaye321 I got 10 as a non alum. I'll take it,T_REX1991
2022-07-30 07:15:05+00:00,1553277987893682176,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,@iblamebridge And everything choop shares white with some having white as their secondary color,T_REX1991
2022-07-30 07:14:20+00:00,1553277800437669890,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,0,"@iblamebridge Sure but gold isn't a primary color for either of those teams and is not worn on the road by their fball teams

also our school color. Old gold nor Vegas gold were never our school colors &amp; besides softball and wbb using them for a few years nobody else ever wore it besides fball",T_REX1991
2022-07-30 06:24:48+00:00,1553265332877463552,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,0,@brooksdame Yo wtf I'm still down for that stuff,T_REX1991
2022-07-30 06:22:16+00:00,1553264698115637248,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,@barryray I only had rollos as a kid. My college grad party was there. I've had plenty of pizza to compare,T_REX1991
2022-07-30 06:14:39+00:00,1553262779179716608,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,@bluetwenty2 It's fun. Very commercialized but ur wife will like it for sure,T_REX1991
2022-07-30 06:04:00+00:00,1553260097320718336,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,1,@bluetwenty2 Property tax has gone up over last decade or so as a direct result and many locals don't like them but those are folks who have never lived outside of Waco &amp; realized how better off the town is now,T_REX1991
2022-07-30 06:02:39+00:00,1553259760589459456,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,2,14,Still amazed by the amount of people who hate our current football uniform colors but have never once had an issue with the same gold color being used by literally every other sport for decades. And it's the official school colors lol,T_REX1991
2022-07-30 06:01:03+00:00,1553259356786941952,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,2,3,@bluetwenty2 I'm 100% pro magnolia. They have done a lot to revitalize Waco. Them + RG3 were the sparks. I don't live in Waco but it's night and day from when I grew up there,T_REX1991
2022-07-30 05:43:37+00:00,1553254971059191809,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,1,@bluetwenty2 Tbh most of their houses are in 1 specific area really lol,T_REX1991
2022-07-30 05:35:08+00:00,1553252834266816512,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,1,@bluetwenty2 Lol wish I had their cash,T_REX1991
2022-07-30 05:22:05+00:00,1553249551418630144,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,0,@BE_SicEm365 @PaytonDove @fuentbu1 @PiggityHog Never been,T_REX1991
2022-07-29 23:40:12+00:00,1553163513278988288,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,"@barryray Sure but we are talking about best pizza, not best atmosphere. People think George's is heaven cuz its only place they could get beer as a student 30 years ago. Doesn't make the food any better than it really is lol",T_REX1991
2022-07-29 23:39:14+00:00,1553163270621650944,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,@JayKrupa42 @fuentbu1 @PiggityHog Is the battle flag still on the wall back there? Lol,T_REX1991
2022-07-29 23:38:30+00:00,1553163084252041221,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,1,@pakeha64 I feel like I know what hour saying without saying it lol,T_REX1991
2022-07-29 23:38:05+00:00,1553162981499879426,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,1,@Jeffnwest @PeggyR65 15 now since that was tweeted lats night! Baha,T_REX1991
2022-07-29 23:37:31+00:00,1553162836326612993,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,0,@Jeffnwest @PeggyR65 Man yall hate each other lol,T_REX1991
2022-07-29 22:38:37+00:00,1553148012863655947,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,3,0,@fuentbu1 @PiggityHog Interesting if so. Completely different styles by a mile.,T_REX1991
2022-07-29 22:38:09+00:00,1553147898585653250,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,3,3,Ok maybe not every big 12 town is wrong as I 1st said. Ames is Great Plains. Norman is Hideaway. Waco is Baris or Shortys. Guess I haven't eaten pizza in every town like I assumed lol https://t.co/FMYhg7UZ2a,T_REX1991
2022-07-29 22:34:15+00:00,1553146915658911746,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,2,"@PiggityHog Haven't been to rollos since like 2014 prolly. Was still good back then &amp; their crumbly meat style is good. But I wouldn't rate it as #1. 

Also 900 degrees for personal size custom, think pie 5 but better, is a go to pre-mbb spot for @fuentbu1 &amp; I",T_REX1991
2022-07-29 22:32:58+00:00,1553146594832310278,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,0,@PiggityHog I don't live there and rarely eat pizza if in town. Shortys is good for sure. I'd prolly say my personal fave was Baris. Hope after her passing that the quality doesn't go down. I ate there the week b4 she died for first time in years and still loved it. Just a pain to park!!,T_REX1991
2022-07-29 22:31:49+00:00,1553146302493593600,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,"@Daddio_7 Just know I'm not the ""typical"" lol",T_REX1991
2022-07-29 22:27:45+00:00,1553145279939059714,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,1,@GamblinGauchos Isu arguably has more success in mbb than fball tho. Never won more than 9 games,T_REX1991
2022-07-29 22:25:43+00:00,1553144767722160129,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,2,@Jeffnwest U should have been in my section. I raise hell from national anthem to last whistle and then some. #changetheculture,T_REX1991
2022-07-29 22:24:55+00:00,1553144566236192769,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,3,2,"@ericabonham I can see an old timer still liking pappa rolls, hell my college grad party was there lol, but it is far from what it used to be in my opinion.",T_REX1991
2022-07-29 22:24:09+00:00,1553144375445684227,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,7,7,Every single big 12 town is wrong lol https://t.co/FMYhg7UZ2a,T_REX1991
2022-07-29 22:22:58+00:00,1553144077054578695,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,2,@dustinostermann @mrwasatch Doesn't make it suck any less for customers,T_REX1991
2022-07-29 22:01:03+00:00,1553138559338659840,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,3,"Loses to their rival by 9 and ""iT wAs JuSt PrEsEaSoN"".....bro take some copium https://t.co/JJQqia6a3D",T_REX1991
2022-07-29 21:00:21+00:00,1553123285881208832,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,8,@BearlyHereBear Twas a good day in the trailer park https://t.co/DcLOdLPSfr,T_REX1991
2022-07-29 20:57:11+00:00,1553122488590237696,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,2,"@raidereast2 Stfu geez they watching!!! 

I won't tell if you share",T_REX1991
2022-07-29 20:56:27+00:00,1553122303399043072,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,1,@RadioRobinson @Ute_BC I'll be imat Utah in 24 for that Baylor win as well,T_REX1991
2022-07-29 20:55:45+00:00,1553122128232419333,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,1,@Jarrett__27 @BaylorMBB @BaylorWBB I mean tip off might interfere with church lol,T_REX1991
2022-07-29 19:35:45+00:00,1553101994570694656,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,3,@riboflavinLLC Jokes on you. I'm bringing Mason jars so I can sell your farts,T_REX1991
2022-07-29 19:35:04+00:00,1553101823522865153,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,7,"@ByuSome @BaylorBearhead You can take this candy apple cougar tail and shove it where their Utah sun don't shine granny!!!!!!

But let me get a bite first",T_REX1991
2022-07-29 19:34:07+00:00,1553101584678195200,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,2,@techguy @BYUfootball @TomHolmoe Bring it all to me!!! https://t.co/Aqs1XyK54Z,T_REX1991
2022-07-29 19:33:05+00:00,1553101322102181888,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,"@jrossean @InkedCougar @laceandrus I'm sitting solo lol. I'll have 3 other bears potentially behind me, not sure seats but same section and 1 row back but I'm technically going solo this game. And do I look like I have friends? Lol",T_REX1991
2022-07-29 19:31:46+00:00,1553100993591648256,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,0,@CougFanRodge @InkedCougar @laceandrus Hmmmmm,T_REX1991
2022-07-29 19:28:04+00:00,1553100059327217671,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,0,2,@InkedCougar Oh they prolly already working in conjunction with the rest of big 12 security lol,T_REX1991
2022-07-29 19:27:16+00:00,1553099862018871296,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,2,6,"Don't worry Baylor Nation, you can skip church that day &amp; come to Dallas to support @BaylorMBB &amp; @BaylorWBB lol https://t.co/Q5vhCgzBOw",T_REX1991
2022-07-29 11:27:26+00:00,1552979107578789888,"Coordinates(longitude=-97.538285, latitude=32.569477)","Place(fullName='Fort Worth, TX', name='Fort Worth', type='city', country='United States', countryCode='US')",0,1,1,@FraterBoys_Dad @jacob_frater Is he playing this year? Remember you saying he retired to focus on school,T_REX1991
